,dt,exchangetimestamp,product,openinterest,clearedvolume
22523,2024-11-27,2024-11-26 22:42:59.494995713 America/New_York,ESZ5,1131,0
22524,2024-11-27,2024-11-26 22:42:59.494995713 America/New_York,ESZ6,105,0
22525,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESH5,110727,14126
22526,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESM5,2309,261
22527,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESU5,22,0
22528,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESZ4,2158104,1336843
22529,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESZ5,1131,0
22530,2024-11-27,2024-11-27 10:29:15.122822027 America/New_York,ESZ6,105,0
22531,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESH5,114538,11231
22532,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESM5,2335,88
22533,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESU5,22,0
22534,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESZ4,2143436,1157171
22535,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESZ5,1131,0
22536,2024-11-28,2024-11-27 23:21:58.994115545 America/New_York,ESZ6,105,0
22537,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESH5,114538,11231
22538,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESM5,2335,88
22539,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESU5,22,0
22540,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESZ4,2143436,1157171
22541,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESZ5,1131,0
22542,2024-11-29,2024-11-29 10:36:52.177882067 America/New_York,ESZ6,105,0
22543,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESH5,119277,11222
22544,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESM5,2403,160
22545,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESU5,22,0
22546,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESZ4,2134798,847984
22547,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESZ5,1131,0
22548,2024-12-01,2024-12-01 13:30:20.624348613 America/New_York,ESZ6,105,0
22549,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESH5,119273,11222
22550,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESM5,2403,160
22551,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESU5,22,0
22552,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESZ4,2133019,847984
22553,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESZ5,1131,0
22554,2024-12-02,2024-12-02 09:29:26.207386187 America/New_York,ESZ6,105,0
22555,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESH5,124661,9990
22556,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESM5,2421,118
22557,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESU5,20,3
22558,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESZ4,2145743,989033
22559,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESZ5,1131,0
22560,2024-12-03,2024-12-02 21:26:55.434191817 America/New_York,ESZ6,105,0
22561,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESH5,124661,9990
22562,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESM5,2421,118
22563,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESU5,20,3
22564,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESZ4,2144818,989033
22565,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESZ5,1131,0
22566,2024-12-03,2024-12-03 09:32:40.562317483 America/New_York,ESZ6,105,0
22567,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESH5,130394,8432
22568,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESM5,2416,49
22569,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESU5,20,0
22570,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESZ4,2144904,991961
22571,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESZ5,1131,0
22572,2024-12-04,2024-12-03 21:18:34.661325807 America/New_York,ESZ6,105,0
22573,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESH5,128829,8432
22574,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESM5,2416,49
22575,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESU5,20,0
22576,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESZ4,2146965,991961
22577,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESZ5,1131,0
22578,2024-12-04,2024-12-04 09:29:33.863633641 America/New_York,ESZ6,105,0
22579,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESH5,135384,19901
22580,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESM5,2438,136
22581,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESU5,20,0
22582,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESZ4,2162217,1142137
22583,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESZ5,1131,0
22584,2024-12-05,2024-12-04 21:24:05.931724827 America/New_York,ESZ6,105,0
22585,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESH5,135358,19901
22586,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESM5,2438,136
22587,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESU5,20,0
22588,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESZ4,2160734,1142137
22589,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESZ5,1131,0
22590,2024-12-05,2024-12-05 09:27:34.777903645 America/New_York,ESZ6,105,0
22591,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESH5,148176,23477
22592,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESM5,2597,278
22593,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESU5,20,0
22594,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESZ4,2133294,1118784
22595,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESZ5,1131,0
22596,2024-12-06,2024-12-05 21:17:43.709803113 America/New_York,ESZ6,105,0
22597,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESH5,148068,23477
22598,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESM5,2597,278
22599,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESU5,20,0
22600,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESZ4,2130668,1118784
22601,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESZ5,1131,0
22602,2024-12-06,2024-12-06 09:48:58.578592035 America/New_York,ESZ6,105,0
22603,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESH5,153355,16817
22604,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESM5,2602,110
22605,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESU5,20,0
22606,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESZ4,2131105,1167677
22607,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESZ5,1131,0
22608,2024-12-08,2024-12-08 13:30:28.289210683 America/New_York,ESZ6,105,0
22609,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESH5,153355,16817
22610,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESM5,2602,110
22611,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESU5,20,0
22612,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESZ4,2128011,1167677
22613,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESZ5,1131,0
22614,2024-12-09,2024-12-09 09:33:20.452669067 America/New_York,ESZ6,105,0
22615,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESH5,163904,40152
22616,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESM5,2715,258
22617,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESU5,20,0
22618,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESZ4,2147422,1351194
22619,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESZ5,1131,0
22620,2024-12-10,2024-12-09 22:20:18.393999111 America/New_York,ESZ6,105,0
22621,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESH5,163743,40152
22622,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESM5,2715,258
22623,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESU5,20,0
22624,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESZ4,2148027,1351194
22625,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESZ5,1131,0
22626,2024-12-10,2024-12-10 09:57:44.029435303 America/New_York,ESZ6,105,0
22627,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESH5,185964,45362
22628,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESM5,2716,505
22629,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESU5,20,1
22630,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESZ4,2134692,1350731
22631,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESZ5,1131,0
22632,2024-12-11,2024-12-10 21:21:55.633403725 America/New_York,ESZ6,105,0
22633,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESH5,185895,45362
22634,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESM5,2716,505
22635,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESU5,20,1
22636,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESZ4,2134744,1350731
22637,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESZ5,1131,0
22638,2024-12-11,2024-12-11 09:27:23.830662879 America/New_York,ESZ6,105,0
22639,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESH5,216463,69878
22640,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESM5,3253,1203
22641,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESU5,19,2
22642,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESZ4,2127787,1271795
22643,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESZ5,1131,0
22644,2024-12-12,2024-12-11 21:28:15.987729063 America/New_York,ESZ6,105,0
22645,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESH5,216391,69878
22646,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESM5,3253,1203
22647,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESU5,19,2
22648,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESZ4,2124238,1271795
22649,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESZ5,1131,0
22650,2024-12-12,2024-12-12 09:30:33.614952461 America/New_York,ESZ6,105,0
22651,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESH5,324678,259363
22652,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESM5,3700,979
22653,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESU5,19,0
22654,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESZ4,2035371,1565731
22655,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESZ5,1131,40
22656,2024-12-13,2024-12-12 21:50:07.427836817 America/New_York,ESZ6,98,33
22657,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESH5,324628,259363
22658,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESM5,3700,979
22659,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESU5,19,0
22660,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESZ4,2030565,1565731
22661,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESZ5,1131,40
22662,2024-12-13,2024-12-13 09:35:54.038628727 America/New_York,ESZ6,98,33
22663,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESH5,720314,1139050
22664,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESM5,4443,1419
22665,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESU5,19,0
22666,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESZ4,1631020,1996354
22667,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESZ5,1131,0
22668,2024-12-15,2024-12-15 13:30:35.608609353 America/New_York,ESZ6,98,0
22669,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESH5,724169,1139050
22670,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESM5,4443,1419
22671,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESU5,19,0
22672,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESZ4,1625312,1996354
22673,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESZ5,1131,0
22674,2024-12-16,2024-12-16 09:29:34.090036349 America/New_York,ESZ6,98,0
22675,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESH5,1478381,1871975
22676,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESM5,4469,414
22677,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESU5,20,1
22678,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESZ4,976555,1612199
22679,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESZ5,1106,28
22680,2024-12-17,2024-12-16 21:26:41.926226561 America/New_York,ESZ6,98,0
22681,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESH5,1485196,1871975
22682,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESM5,4469,414
22683,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESU5,20,1
22684,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESZ4,965789,1612199
22685,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESZ5,1106,28
22686,2024-12-17,2024-12-17 09:53:31.075093891 America/New_York,ESZ6,98,0
22687,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESH5,1901135,1874532
22688,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESM5,5044,1208
22689,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESU5,20,5
22690,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESZ4,712002,1113325
22691,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESZ5,1106,0
22692,2024-12-18,2024-12-17 21:21:52.752194203 America/New_York,ESZ6,98,0
22693,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESH5,1902280,1874532
22694,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESM5,5044,1208
22695,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESU5,20,5
22696,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESZ4,687472,1113325
22697,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESZ5,1106,0
22698,2024-12-18,2024-12-18 09:50:30.653914327 America/New_York,ESZ6,98,0
22699,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESH5,2063574,2604006
22700,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESM5,5096,1274
22701,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESU5,20,0
22702,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESZ4,561407,847452
22703,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESZ5,1116,10
22704,2024-12-19,2024-12-18 22:11:30.448979737 America/New_York,ESZ6,124,26
22705,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESH5,2064361,2604006
22706,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESM5,5096,1274
22707,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESU5,20,0
22708,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESZ4,556365,847452
22709,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESZ5,1116,10
22710,2024-12-19,2024-12-19 09:32:16.310810843 America/New_York,ESZ6,124,26
22711,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESH5,2104505,2391121
22712,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESM5,5747,1656
22713,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESU5,24,4
22714,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESZ4,522038,532081
22715,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESZ5,1141,153
22716,2024-12-20,2024-12-19 22:16:37.534008783 America/New_York,ESZ6,205,108
22717,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESH5,2103014,2391121
22718,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESM5,5747,1656
22719,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESU5,24,4
22720,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESZ4,506519,532081
22721,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESZ5,1141,153
22722,2024-12-20,2024-12-20 10:15:59.535284085 America/New_York,ESZ6,205,108
22723,2024-12-22,2024-12-22 13:30:26.168903473 America/New_York,ESH5,2117321,2340873
22724,2024-12-22,2024-12-22 13:30:26.168903473 America/New_York,ESM5,6090,2065
22725,2024-12-22,2024-12-22 13:30:26.168903473 America/New_York,ESU5,26,5
22726,2024-12-22,2024-12-22 13:30:26.168903473 America/New_York,ESZ5,1151,32
22727,2024-12-22,2024-12-22 13:30:26.168903473 America/New_York,ESZ6,205,0
22728,2024-12-23,2024-12-23 09:49:55.226067321 America/New_York,ESH5,2113073,2340873
22729,2024-12-23,2024-12-23 09:49:55.226067321 America/New_York,ESM5,6090,2065
22730,2024-12-23,2024-12-23 09:49:55.226067321 America/New_York,ESU5,26,5
22731,2024-12-23,2024-12-23 09:49:55.226067321 America/New_York,ESZ5,1151,32
22732,2024-12-23,2024-12-23 09:49:55.226067321 America/New_York,ESZ6,205,0
22733,2024-12-24,2024-12-23 21:30:31.572333791 America/New_York,ESH5,2075462,1406019
22734,2024-12-24,2024-12-23 21:30:31.572333791 America/New_York,ESM5,6702,2190
22735,2024-12-24,2024-12-23 21:30:31.572333791 America/New_York,ESU5,26,3
22736,2024-12-24,2024-12-23 21:30:31.572333791 America/New_York,ESZ5,1151,0
22737,2024-12-24,2024-12-23 21:30:31.572333791 America/New_York,ESZ6,205,0
22738,2024-12-24,2024-12-24 09:28:06.472194531 America/New_York,ESH5,2073671,1406019
22739,2024-12-24,2024-12-24 09:28:06.472194531 America/New_York,ESM5,6702,2190
22740,2024-12-24,2024-12-24 09:28:06.472194531 America/New_York,ESU5,26,3
22741,2024-12-24,2024-12-24 09:28:06.472194531 America/New_York,ESZ5,1151,0
22742,2024-12-24,2024-12-24 09:28:06.472194531 America/New_York,ESZ6,205,0
22743,2024-12-25,2024-12-24 21:15:44.618860967 America/New_York,ESH5,2075377,634201
22744,2024-12-25,2024-12-24 21:15:44.618860967 America/New_York,ESM5,7188,992
22745,2024-12-25,2024-12-24 21:15:44.618860967 America/New_York,ESU5,40,36
22746,2024-12-25,2024-12-24 21:15:44.618860967 America/New_York,ESZ5,1151,0
22747,2024-12-25,2024-12-24 21:15:44.618860967 America/New_York,ESZ6,205,0
22748,2024-12-26,2024-12-26 09:27:34.213582239 America/New_York,ESH5,2075377,634201
22749,2024-12-26,2024-12-26 09:27:34.213582239 America/New_York,ESM5,7188,992
22750,2024-12-26,2024-12-26 09:27:34.213582239 America/New_York,ESU5,40,36
22751,2024-12-26,2024-12-26 09:27:34.213582239 America/New_York,ESZ5,1151,0
22752,2024-12-26,2024-12-26 09:27:34.213582239 America/New_York,ESZ6,205,0
22753,2024-12-27,2024-12-26 21:23:14.799123497 America/New_York,ESH5,2076821,911486
22754,2024-12-27,2024-12-26 21:23:14.799123497 America/New_York,ESM5,7422,1121
22755,2024-12-27,2024-12-26 21:23:14.799123497 America/New_York,ESU5,140,100
22756,2024-12-27,2024-12-26 21:23:14.799123497 America/New_York,ESZ5,1151,0
22757,2024-12-27,2024-12-26 21:23:14.799123497 America/New_York,ESZ6,205,0
22758,2024-12-27,2024-12-27 09:27:33.713417105 America/New_York,ESH5,2076546,911486
22759,2024-12-27,2024-12-27 09:27:33.713417105 America/New_York,ESM5,7422,1121
22760,2024-12-27,2024-12-27 09:27:33.713417105 America/New_York,ESU5,140,100
22761,2024-12-27,2024-12-27 09:27:33.713417105 America/New_York,ESZ5,1151,0
22762,2024-12-27,2024-12-27 09:27:33.713417105 America/New_York,ESZ6,205,0
22763,2024-12-29,2024-12-29 13:30:31.650892893 America/New_York,ESH5,2056600,1641100
22764,2024-12-29,2024-12-29 13:30:31.650892893 America/New_York,ESM5,7526,1802
22765,2024-12-29,2024-12-29 13:30:31.650892893 America/New_York,ESU5,394,299
22766,2024-12-29,2024-12-29 13:30:31.650892893 America/New_York,ESZ5,1152,0
22767,2024-12-29,2024-12-29 13:30:31.650892893 America/New_York,ESZ6,205,0
22768,2024-12-30,2024-12-30 09:28:27.114273231 America/New_York,ESH5,2056328,1641100
22769,2024-12-30,2024-12-30 09:28:27.114273231 America/New_York,ESM5,7526,1802
22770,2024-12-30,2024-12-30 09:28:27.114273231 America/New_York,ESU5,394,299
22771,2024-12-30,2024-12-30 09:28:27.114273231 America/New_York,ESZ5,1152,0
22772,2024-12-30,2024-12-30 09:28:27.114273231 America/New_York,ESZ6,205,0
22773,2024-12-31,2024-12-30 21:31:50.055910919 America/New_York,ESH5,2056281,1575134
22774,2024-12-31,2024-12-30 21:31:50.055910919 America/New_York,ESM5,7656,1456
22775,2024-12-31,2024-12-30 21:31:50.055910919 America/New_York,ESU5,395,83
22776,2024-12-31,2024-12-30 21:31:50.055910919 America/New_York,ESZ5,1152,0
22777,2024-12-31,2024-12-30 21:31:50.055910919 America/New_York,ESZ6,205,0
22778,2024-12-31,2024-12-31 09:27:58.322377087 America/New_York,ESH5,2055319,1575134
22779,2024-12-31,2024-12-31 09:27:58.322377087 America/New_York,ESM5,7656,1456
